adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2018-11-01,2018-11-30,2018,48,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2018-12-01,2018-12-31,2018,12,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-01-01,2019-01-31,2019,3,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-02-01,2019-02-28,2019,0,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-03-01,2019-03-31,2019,2,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-04-01,2019-04-30,2019,3,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-05-01,2019-05-31,2019,29,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-06-01,2019-06-30,2019,108,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-07-01,2019-07-31,2019,218,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-08-01,2019-08-31,2019,1096,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-09-01,2019-09-30,2019,5006,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-10-01,2019-10-31,2019,2976,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-11-01,2019-11-30,2019,828,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2019-12-01,2019-12-31,2019,77,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-01-01,2020-01-31,2020,15,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-02-01,2020-02-29,2020,15,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-03-01,2020-03-31,2020,10,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-04-01,2020-04-30,2020,6,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-05-01,2020-05-31,2020,28,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-06-01,2020-06-30,2020,18,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-07-01,2020-07-31,2020,43,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-08-01,2020-08-31,2020,80,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-09-01,2020-09-30,2020,82,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-10-01,2020-10-31,2020,60,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-11-01,2020-11-30,2020,31,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2020-12-01,2020-12-31,2020,10,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-01-01,2021-01-31,2021,3,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,GANDAKI,NA,"NEPAL, GANDAKI",NPL,22363,NP-GA,NA,2021-01-01,2021-12-31,2021,99,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,KARNALI,NA,"NEPAL, KARNALI",NPL,22359,NP-KA,NA,2021-01-01,2021-12-31,2021,10,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,LUMBINI,NA,"NEPAL, LUMBINI",NPL,22364,NP-LU,NA,2021-01-01,2021-12-31,2021,94,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,PROVINCE 1,NA,"NEPAL, PROVINCE 1",NPL,22354,NP-KO,NA,2021-01-01,2021-12-31,2021,108,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,MADHESH,NA,"NEPAL, MADHESH",NPL,22352,NP-JA,NA,2021-01-01,2021-12-31,2021,15,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,BAGMATI,NA,"NEPAL, BAGMATI",NPL,22351,NP-BA,NA,2021-01-01,2021-12-31,2021,107,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,SUDURPASCHIM,NA,"NEPAL, SUDURPASCHIM",NPL,22357,NP-MA,NA,2021-01-01,2021-12-31,2021,97,Total,Admin1,Year,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-01-24,2021-01-30,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-02-01,2021-02-28,2021,10,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-02-14,2021-02-20,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-02-28,2021-03-06,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-03-01,2021-03-31,2021,7,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-03-07,2021-03-13,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-03-21,2021-03-27,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-03-28,2021-04-03,2021,1,Total,Admin0,Week,MOH-NPL-2021-Y02-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2021-04-01,2021-04-30,2021,16,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,ACHHAM,"NEPAL, SUDURPASCHIM PROVINCE, ACHHAM",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,ARGHAKHANCHI,"NEPAL, LUMBINI PROVINCE, ARGHAKHANCHI",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,BAGLUNG,"NEPAL, GANDAKI PROVINCE, BAGLUNG",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,BAITADI,"NEPAL, SUDURPASCHIM PROVINCE, BAITADI",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,BAJHANG,"NEPAL, SUDURPASCHIM PROVINCE, BAJHANG",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,BAJURA,"NEPAL, SUDURPASCHIM PROVINCE, BAJURA",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,BANKE,"NEPAL, LUMBINI PROVINCE, BANKE",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,1,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,BARA,"NEPAL, MADHESH PROVINCE, BARA",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,BARDIYA,"NEPAL, LUMBINI PROVINCE, BARDIYA",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,BHAKTAPUR,"NEPAL, BAGMATI PROVINCE, BHAKTAPUR",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,BHOJPUR,"NEPAL, KOSHI PROVINCE, BHOJPUR",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,CHITAWAN,"NEPAL, BAGMATI PROVINCE, CHITAWAN",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,DADELDHURA,"NEPAL, SUDURPASCHIM PROVINCE, DADELDHURA",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,DAILEKH,"NEPAL, KARNALI PROVINCE, DAILEKH",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,DANG,"NEPAL, LUMBINI PROVINCE, DANG",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,DARCHULA,"NEPAL, SUDURPASCHIM PROVINCE, DARCHULA",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,DHADING,"NEPAL, BAGMATI PROVINCE, DHADING",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,DHANKUTA,"NEPAL, KOSHI PROVINCE, DHANKUTA",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,DHANUSA,"NEPAL, MADHESH PROVINCE, DHANUSA",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,DOLAKHA,"NEPAL, BAGMATI PROVINCE, DOLAKHA",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,DOLPA,"NEPAL, KARNALI PROVINCE, DOLPA",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,DOTI,"NEPAL, SUDURPASCHIM PROVINCE, DOTI",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,GORKHA,"NEPAL, GANDAKI PROVINCE, GORKHA",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,GULMI,"NEPAL, LUMBINI PROVINCE, GULMI",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,HUMLA,"NEPAL, KARNALI PROVINCE, HUMLA",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,ILAM,"NEPAL, KOSHI PROVINCE, ILAM",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,JAJARKOT,"NEPAL, KARNALI PROVINCE, JAJARKOT",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,JHAPA,"NEPAL, KOSHI PROVINCE, JHAPA",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,JUMLA,"NEPAL, KARNALI PROVINCE, JUMLA",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,KAILALI,"NEPAL, SUDURPASCHIM PROVINCE, KAILALI",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,KALIKOT,"NEPAL, KARNALI PROVINCE, KALIKOT",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,KANCHANPUR,"NEPAL, SUDURPASCHIM PROVINCE, KANCHANPUR",NPL,22357,NP-MA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,KAPILBASTU,"NEPAL, LUMBINI PROVINCE, KAPILBASTU",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,KASKI,"NEPAL, GANDAKI PROVINCE, KASKI",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,KATHMANDU,"NEPAL, BAGMATI PROVINCE, KATHMANDU",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,KAVREPALANCHOK,"NEPAL, BAGMATI PROVINCE, KAVREPALANCHOK",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,KHOTANG,"NEPAL, KOSHI PROVINCE, KHOTANG",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,LALITPUR,"NEPAL, BAGMATI PROVINCE, LALITPUR",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,LAMJUNG,"NEPAL, GANDAKI PROVINCE, LAMJUNG",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,MAHOTTARI,"NEPAL, MADHESH PROVINCE, MAHOTTARI",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,MAKWANPUR,"NEPAL, BAGMATI PROVINCE, MAKWANPUR",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,MANANG,"NEPAL, GANDAKI PROVINCE, MANANG",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,MORANG,"NEPAL, KOSHI PROVINCE, MORANG",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,MUGU,"NEPAL, KARNALI PROVINCE, MUGU",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,MUSTANG,"NEPAL, GANDAKI PROVINCE, MUSTANG",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,MYAGDI,"NEPAL, GANDAKI PROVINCE, MYAGDI",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,NAWALPARASI EAST,"NEPAL, GANDAKI PROVINCE, NAWALPARASI EAST",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,NAWALPARASI WEST,"NEPAL, LUMBINI PROVINCE, NAWALPARASI WEST",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,NUWAKOT,"NEPAL, BAGMATI PROVINCE, NUWAKOT",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,OKHALDHUNGA,"NEPAL, KOSHI PROVINCE, OKHALDHUNGA",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,PALPA,"NEPAL, LUMBINI PROVINCE, PALPA",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,1,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,PANCHTHAR,"NEPAL, KOSHI PROVINCE, PANCHTHAR",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,PARBAT,"NEPAL, GANDAKI PROVINCE, PARBAT",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,PARSA,"NEPAL, MADHESH PROVINCE, PARSA",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,PYUTHAN,"NEPAL, LUMBINI PROVINCE, PYUTHAN",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,RAMECHHAP,"NEPAL, BAGMATI PROVINCE, RAMECHHAP",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,1,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,RASUWA,"NEPAL, BAGMATI PROVINCE, RASUWA",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,RAUTAHAT,"NEPAL, MADHESH PROVINCE, RAUTAHAT",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,ROLPA,"NEPAL, LUMBINI PROVINCE, ROLPA",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,RUKUM EAST,"NEPAL, LUMBINI PROVINCE, RUKUM EAST",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,RUKUM WEST,"NEPAL, KARNALI PROVINCE, RUKUM WEST",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,RUPANDEHI,"NEPAL, LUMBINI PROVINCE, RUPANDEHI",NPL,22364,NP-LU,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,SALYAN,"NEPAL, KARNALI PROVINCE, SALYAN",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,SANKHUWASABHA,"NEPAL, KOSHI PROVINCE, SANKHUWASABHA",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,SAPTARI,"NEPAL, MADHESH PROVINCE, SAPTARI",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,SARLAHI,"NEPAL, MADHESH PROVINCE, SARLAHI",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,SINDHULI,"NEPAL, BAGMATI PROVINCE, SINDHULI",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,BAGMATI PROVINCE,SINDHUPALCHOK,"NEPAL, BAGMATI PROVINCE, SINDHUPALCHOK",NPL,22351,NP-BA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,MADHESH PROVINCE,SIRAHA,"NEPAL, MADHESH PROVINCE, SIRAHA",NPL,22352,NP-JA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,SOLUKHUMBU,"NEPAL, KOSHI PROVINCE, SOLUKHUMBU",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,SUNSARI,"NEPAL, KOSHI PROVINCE, SUNSARI",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KARNALI PROVINCE,SURKHET,"NEPAL, KARNALI PROVINCE, SURKHET",NPL,22359,NP-KA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,SYANGJA,"NEPAL, GANDAKI PROVINCE, SYANGJA",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,TANAHU,"NEPAL, GANDAKI PROVINCE, TANAHU",NPL,22363,NP-GA,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,TAPLEJUNG,"NEPAL, KOSHI PROVINCE, TAPLEJUNG",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,TERHATHUM,"NEPAL, KOSHI PROVINCE, TERHATHUM",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,KOSHI PROVINCE,UDAYAPUR,"NEPAL, KOSHI PROVINCE, UDAYAPUR",NPL,22354,NP-KO,NA,2022-02-01,2022-02-28,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2022-03-01,2022-03-31,2022,14,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,ACHHAM,"NEPAL, SUDURPASCHIM PROVINCE, ACHHAM",NPL,22357,NP-MA,NA,2022-03-01,2022-03-31,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,LUMBINI PROVINCE,ARGHAKHANCHI,"NEPAL, LUMBINI PROVINCE, ARGHAKHANCHI",NPL,22364,NP-LU,NA,2022-03-01,2022-03-31,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,GANDAKI PROVINCE,BAGLUNG,"NEPAL, GANDAKI PROVINCE, BAGLUNG",NPL,22363,NP-GA,NA,2022-03-01,2022-03-31,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,BAITADI,"NEPAL, SUDURPASCHIM PROVINCE, BAITADI",NPL,22357,NP-MA,NA,2022-03-01,2022-03-31,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
NEPAL,SUDURPASCHIM PROVINCE,BAJHANG,"NEPAL, SUDURPASCHIM PROVINCE, BAJHANG",NPL,22357,NP-MA,NA,2022-03-01,2022-03-31,2022,0,Total,Admin2,Month,MOH-NPL-2022-Y04-00,SEARO
